,n_expt,id,phant_id,tum_rad,tum_shape,tum_x,tum_y,tum_z,birads,adi_ref_id,emp_ref_id,date,n_session,ant_rad,ant_z,fib_ang,adi_x,adi_y,fib_ref_id,fib_x,fib_y,tum_in_fib
716,2,887,A15F2,1,sphere,-3.75,-0.75,-6.5,1,890,891,06/12/2019,110,22,-6.51,30,0,0,,0,0,0
717,3,888,A15F2,1,sphere,0.75,2.25,-6.5,1,890,891,06/12/2019,110,22,-6.51,45,0,0,,0,0,0
718,4,889,A15F2,0.5,sphere,3.75,-2.25,-6.5,1,890,891,06/12/2019,110,22,-6.51,75,0,0,,0,0,0
719,7,892,A15F2,1.5,sphere,0.75,-2.25,-6.7,1,895,891,06/12/2019,110,22,-6.51,180,-0.5,0,,0,0,0
720,8,893,A15F2,1,sphere,-2.25,-3.75,-6.5,1,895,891,06/12/2019,110,22,-6.51,225,-0.5,0,,0,0,0
721,9,894,A15F2,0.5,sphere,-0.75,3.75,-6.5,1,895,891,06/12/2019,110,22,-6.51,240,-0.5,0,,0,0,0
896,4,1141,A2F5,0.5,sphere,-1,-1.5,-6.7,4,1142,1143,11/12/2019,135,22,-6.51,180,0,0,,0,-1,1
442,1,521,A3F1,,,,,,1,,526,26/10/2019,68,23,-6.51,0,0,0,,0,0,
443,2,522,A3F1,,,,,,1,,526,26/10/2019,68,23,-6.51,30,0.5,0,,0,0,
444,3,523,A3F1,,,,,,1,,526,26/10/2019,68,23,-6.51,45,-0.5,0,,0,-2,
445,4,524,A3F1,,,,,,1,,526,26/10/2019,68,23,-6.51,90,-0.5,0,,0,2,
446,5,525,A3F1,,,,,,1,,526,26/10/2019,68,23,-6.51,-45,-0.5,0,,2,2,
447,7,527,A3F1,,,,,,1,,526,26/10/2019,68,23,-6.51,-15,0,0,,0,-2,
729,1,906,A15F13,1.5,sphere,2.25,-2.25,-6.5,2,910,911,06/12/2019,112,22,-6.51,45,0,0,,0,1.5,0
730,2,907,A15F13,1,sphere,0.75,-2.25,-6.7,2,910,911,06/12/2019,112,22,-6.51,60,0,0,,0,1.5,0
731,3,908,A15F13,1,sphere,-0.75,3.75,-6.7,2,910,911,06/12/2019,112,22,-6.51,-45,0,0,,0,-1.5,0
732,4,909,A15F13,0.5,sphere,-0.75,3.75,-6.7,2,910,911,06/12/2019,112,22,-6.51,-45,0,0,,0,-1.5,0
448,8,528,A3F1,,,,,,1,,526,26/10/2019,68,23,-6.51,-90,0,0,,0,0,
449,9,529,A3F1,,,,,,1,,526,26/10/2019,68,23,-6.51,-45,0,0,,1,0,
450,10,530,A3F1,,,,,,1,,526,26/10/2019,68,23,-6.51,180,0.5,0,,0,0,
693,1,855,A3F1,1.5,sphere,-2.25,-3.75,-6.5,1,860,861,04/12/2019,107,23,-6.51,0,0,0,,0,0,0
737,1,917,A16F2,1.5,sphere,-2.25,-2.25,-6.5,1,921,922,06/12/2019,113,22,-6.51,0,0,0,,0,0,0
738,2,918,A16F2,1,sphere,0.75,3.75,-6.7,1,921,922,06/12/2019,113,22,-6.51,30,0,0,,0,0,0
739,3,919,A16F2,1,sphere,2.25,2.25,-6.7,1,921,922,06/12/2019,113,22,-6.51,90,0,0,,0,0,0
740,4,920,A16F2,0.5,sphere,-2.25,-3.75,-6.7,1,921,922,06/12/2019,113,22,-6.51,45,0,0,,0,0,0
741,7,923,A16F2,1.5,sphere,-2.25,-3.75,-6.5,1,926,922,06/12/2019,113,22,-6.51,180,0,0,,0,0,0
742,8,924,A16F2,1,sphere,0.75,-5.25,-6.7,1,926,922,06/12/2019,113,22,-6.51,195,0,0,,0,0,0
743,9,925,A16F2,0.5,sphere,-0.75,-5.25,-6.7,1,926,922,06/12/2019,113,22,-6.51,225,0,0,,0,0,0
694,2,856,A3F1,1.5,sphere,3,0.75,-6.5,1,860,861,04/12/2019,107,23,-6.51,30,0,0,,0,0,0
695,3,857,A3F1,1,sphere,0.75,-3.75,-6.7,1,860,861,04/12/2019,107,23,-6.51,45,0,0,,0,0,0
696,4,858,A3F1,1,sphere,0.75,2.25,-6.7,1,860,861,04/12/2019,107,23,-6.51,75,0,0,,0,0,0
697,5,859,A3F1,0.5,sphere,-2.25,-3.75,-6.7,1,860,861,04/12/2019,107,23,-6.51,90,0,0,,0,0,0
698,8,862,A3F1,1.5,sphere,0.75,-2.25,-6.5,1,866,861,04/12/2019,107,23,-6.51,180,-0.5,0,,0,0,0
699,9,863,A3F1,1,sphere,-2.25,2.25,-6.7,1,866,861,04/12/2019,107,23,-6.51,195,-0.5,0,,0,0,0
700,10,864,A3F1,0.5,sphere,2.25,0.75,-6.7,1,866,861,04/12/2019,107,23,-6.51,225,-0.5,0,,0,0,0
701,11,865,A3F1,0.5,sphere,0.75,3.75,-6.7,1,866,861,04/12/2019,107,23,-6.51,240,-0.5,0,,0,0,0
530,1,621,A3F11,,,,,,2,,624,26/11/2019,80,22,-6.51,0,0,0,,0,0,
753,1,939,A14F14,1.5,sphere,2.25,-3.75,-6.5,4,943,944,07/12/2019,115,22,-6.51,45,0,0,,0,0,0
754,2,940,A14F14,1,sphere,-3,-0.75,-6.7,4,943,944,07/12/2019,115,22,-6.51,15,0,0,,0,0,0
755,3,941,A14F14,1,sphere,-2.25,-3.75,-6.7,4,943,944,07/12/2019,115,22,-6.51,-30,0,0,,0,0,0
756,4,942,A14F14,0.5,sphere,-0.75,-3.75,-6.7,4,943,944,07/12/2019,115,22,-6.51,-45,0,0,,0,0,0
757,7,945,A14F14,1.5,sphere,0.75,-4.5,-6.5,4,949,944,07/12/2019,115,22,-6.51,225,0.5,0,,0,0,0
758,8,946,A14F14,1.5,sphere,3.75,-0.75,-6.5,4,949,944,07/12/2019,115,22,-6.51,180,0.5,0,,-0.5,0,0
759,9,947,A14F14,1,sphere,3.75,-2.25,-6.7,4,949,944,07/12/2019,115,22,-6.51,195,0.5,0,,0,0,0
760,10,948,A14F14,0.5,sphere,0.75,-5.25,-6.7,4,949,944,07/12/2019,115,22,-6.51,210,0.5,0,,0,0,0
761,1,950,A14F14,1.5,sphere,0.25,1.25,-5,4,953,954,07/12/2019,116,22,-6.51,0,0,0,,0,0,1
762,2,951,A14F14,1,sphere,-0.5,-2.75,-5,4,953,954,07/12/2019,116,22,-6.51,15,0,0,,0,0,1
763,3,952,A14F14,0.5,sphere,0.75,1.5,-5.5,4,953,954,07/12/2019,116,22,-6.51,30,0,0,,0,0,1
764,6,955,A14F14,1.5,sphere,-0.5,2.25,-5,4,958,954,07/12/2019,116,22,-6.51,180,-0.5,0,,0,0,1
765,7,956,A14F14,1,sphere,0,2.25,-5,4,958,954,07/12/2019,116,22,-6.51,195,-0.5,0,,0,0,1
766,8,957,A14F14,0.5,sphere,1,2.5,-5.5,4,958,954,07/12/2019,116,22,-6.51,210,-0.5,0,,0,0,1
767,1,959,A16F14,1.5,sphere,2.25,-3.75,-6.5,3,963,964,07/12/2019,117,22,-6.51,30,0,0,,0,0,0
768,2,960,A16F14,1,sphere,-2.25,3.75,-6.7,3,963,964,07/12/2019,117,22,-6.51,15,0,0,,0,0,0
769,3,961,A16F14,1,sphere,0.75,-5.25,-6.7,3,963,964,07/12/2019,117,22,-6.51,45,0,0,,0,0,0
770,4,962,A16F14,0.5,sphere,-2.25,-3.75,-6.7,3,963,964,07/12/2019,117,22,-6.51,-15,0,0,,0,0,0
771,7,965,A16F14,1.5,sphere,2.25,-5.25,-6.5,3,969,964,07/12/2019,117,22,-6.51,195,0.5,0,,0,0,0
772,8,966,A16F14,1.5,sphere,0.75,3.75,-6.5,3,969,964,07/12/2019,117,22,-6.51,150,0.5,0,,0,0,0
773,9,967,A16F14,1,sphere,2.25,3.75,-6.7,3,969,964,07/12/2019,117,22,-6.51,165,0.5,0,,0,0,0
774,10,968,A16F14,0.5,sphere,3.75,2.25,-6.7,3,969,964,07/12/2019,117,22,-6.51,180,0.5,0,,0,0,0
775,1,970,A16F14,1.5,sphere,1,1.5,-5,3,973,974,07/12/2019,118,22,-6.51,15,0.5,0,,0,0,1
776,2,971,A16F14,1,sphere,0.75,1.5,-5,3,973,974,07/12/2019,118,22,-6.51,30,0.5,0,,0,0,1
777,3,972,A16F14,0.5,sphere,0.75,0.75,-5.5,3,973,974,07/12/2019,118,22,-6.51,45,0.5,0,,0,0,1
778,6,975,A16F14,1.5,sphere,0.25,-0.5,-5,3,978,974,07/12/2019,118,22,-6.51,195,0,0,,0,0,1
779,7,976,A16F14,1,sphere,-0.25,-1,-5,3,978,974,07/12/2019,118,22,-6.51,210,0,0,,0,0,1
780,8,977,A16F14,0.5,sphere,1.75,-0.75,-5.5,3,978,974,07/12/2019,118,22,-6.51,165,0,0,,0,0,1
781,1,979,A15F14,1.5,sphere,-3.75,-2.25,-6.5,3,983,984,07/12/2019,119,22,-6.51,0,0,0,,0,0,0
782,2,980,A15F14,1,sphere,-3.75,-0.75,-6.7,3,983,984,07/12/2019,119,22,-6.51,15,0,0,,0,0,0
783,3,981,A15F14,1,sphere,-0.75,3.25,-6.7,3,983,984,07/12/2019,119,22,-6.51,45,0,0,,0,0,0
784,4,982,A15F14,0.5,sphere,-0.75,3.75,-6.7,3,983,984,07/12/2019,119,22,-6.51,60,0,0,,0,0,0
785,7,985,A15F14,1.5,sphere,-2.25,-2.25,-6.5,3,989,984,07/12/2019,119,22,-6.51,180,-0.5,0,,0.5,0,0
786,8,986,A15F14,1.5,sphere,-2.25,0.75,-6.5,3,989,984,07/12/2019,119,22,-6.51,195,-0.5,0,,0.5,0,0
787,9,987,A15F14,1,sphere,3.75,-0.75,-6.7,3,989,984,07/12/2019,119,22,-6.51,195,-0.5,0,,0,0,0
788,10,988,A15F14,0.5,sphere,3.75,-0.75,-6.7,3,989,984,07/12/2019,119,22,-6.51,195,-0.5,0,,0,0,0
789,1,990,A15F14,1.5,sphere,0.75,-0.75,-5,3,993,994,07/12/2019,120,22,-6.51,180,0,0,,0,0,1
790,2,991,A15F14,1,sphere,1.25,1.75,-5,3,993,994,07/12/2019,120,22,-6.51,195,0,0,,0,0,1
791,3,992,A15F14,0.5,sphere,0.75,-0.75,-5.5,3,993,994,07/12/2019,120,22,-6.51,210,0,0,,0,0,1
792,6,995,A15F14,1.5,sphere,0.75,1.5,-5,3,998,994,07/12/2019,120,22,-6.51,0,0,0,,0,0,1
793,7,996,A15F14,1,sphere,-0.75,-2.75,-5,3,998,994,07/12/2019,120,22,-6.51,15,0,0,,0,0,1
794,8,997,A15F14,0.5,sphere,-0.75,-2.25,-5.5,3,998,994,07/12/2019,120,22,-6.51,30,0,0,,0,0,1
795,1,999,A11F3,1.5,sphere,0.75,-3.75,-6.5,2,1003,1004,09/12/2019,121,22,-6.51,30,0,0,,0,1.5,0
796,2,1000,A11F3,1,sphere,-0.75,-3.75,-6.7,2,1003,1004,09/12/2019,121,22,-6.51,45,0,0,,0,1.5,0
797,3,1001,A11F3,1,sphere,-0.75,0.75,-6.7,2,1003,1004,09/12/2019,121,22,-6.51,45,0,0,,2,0,0
798,4,1002,A11F3,0.5,sphere,0.75,-3.75,-6.7,2,1003,1004,09/12/2019,121,22,-6.51,45,0,0,,0,1.5,0
799,7,1005,A11F3,1.5,sphere,0.75,-2.25,-6.5,2,1009,1004,09/12/2019,121,22,-6.51,210,0.5,0,,0,1.5,0
800,8,1006,A11F3,1,sphere,0.75,-2.25,-6.7,2,1009,1004,09/12/2019,121,22,-6.51,210,0.5,0,,0,1.5,0
801,9,1007,A11F3,1,sphere,-0.75,-3.75,-6.7,2,1009,1004,09/12/2019,121,22,-6.51,225,0.5,0,,0,1.5,0
802,10,1008,A11F3,0.5,sphere,-0.75,-2.25,-6.7,2,1009,1004,09/12/2019,121,22,-6.51,240,0.5,0,,0,1.5,0
803,1,1010,A11F3,1.5,sphere,-0.75,-2.25,-6.5,2,1013,1014,09/12/2019,122,22,-6.51,-15,0,0.5,,0,0,0
804,2,1011,A11F3,1,sphere,-0.75,-0.75,-6.7,2,1013,1014,09/12/2019,122,22,-6.51,-30,0,0.5,,0,1.5,0
805,3,1012,A11F3,0.5,sphere,-0.75,-0.75,-6.7,2,1013,1014,09/12/2019,122,22,-6.51,-30,0,0.5,,0,1.5,0
806,6,1015,A11F3,1.5,sphere,1.75,-2.25,-6.5,2,1018,1014,09/12/2019,122,22,-6.51,210,0,0,,0,1.5,0
807,7,1016,A11F3,1,sphere,1.75,-2.25,-6.7,2,1018,1014,09/12/2019,122,22,-6.51,210,0,0,,0,1.5,0
808,8,1017,A11F3,0.5,sphere,1.75,-2.25,-6.7,2,1018,1014,09/12/2019,122,22,-6.51,210,0,0,,0,1.5,0
809,1,1019,A11F12,1.5,sphere,0.75,-3.75,-6.7,4,1024,1025,09/12/2019,123,22,-6.51,15,0,0,,0,1,0
810,2,1020,A11F12,1,sphere,0.75,-3.75,-6.5,4,1024,1025,09/12/2019,123,22,-6.51,15,0,0,,0,1,0
811,3,1021,A11F12,1.5,sphere,0.25,-0.5,-5.5,4,1024,1025,09/12/2019,123,22,-6.51,0,0,0,,0,0,1
812,4,1022,A11F12,1,sphere,1.5,0.75,-5.5,4,1024,1025,09/12/2019,123,22,-6.51,15,0,0,,0,0,1
813,5,1023,A11F12,0.5,sphere,0.75,-5.25,-6.7,4,1024,1025,09/12/2019,123,22,-6.51,15,0,0,,0,0,0
531,2,622,A3F11,,,,,,2,,624,26/11/2019,80,22,-6.51,45,0,0,,0,1.5,
532,3,623,A3F11,,,,,,2,,624,26/11/2019,80,22,-6.51,90,0.5,0,,0,0,
970,1,1248,A3F11,1.5,sphere,2.25,2.25,-6.5,2,1251,1252,13/12/2019,147,22,-6.51,0,0,0,,0,0,0
971,2,1249,A3F11,1,sphere,2.25,2.25,-6.7,2,1251,1252,13/12/2019,147,22,-6.51,0,0,0,,0,0,0
818,7,1032,A14F11,1.5,sphere,2.25,-3.75,-6.5,2,1036,1031,10/12/2019,124,22,-6.51,0,0.5,0,,0,0,0
819,8,1033,A14F11,1,sphere,-0.75,-3.75,-6.7,2,1036,1031,10/12/2019,124,22,-6.51,30,0.5,0,,0,0,0
820,9,1034,A14F11,1,sphere,-2.25,-2.25,-6.7,2,1036,1031,10/12/2019,124,22,-6.51,75,0.5,0,,0,0,0
821,10,1035,A14F11,0.5,sphere,2.25,-3.75,-6.7,2,1036,1031,10/12/2019,124,22,-6.51,90,0.5,0,,0,0,0
822,1,1037,A12F3,1.5,sphere,-1.75,-2.25,-6.5,2,1040,1041,12/10/2019,125,22,-6.51,0,0,0,,0,0,0
823,2,1038,A12F3,1,sphere,0.75,-3.75,-6.7,2,1040,1041,12/10/2019,125,22,-6.51,45,0,0,,0,0,0
824,3,1039,A12F3,0.5,sphere,2.25,-2.25,-6.7,2,1040,1041,12/10/2019,125,22,-6.51,75,0,0,,0,0,0
825,6,1042,A12F3,1.5,sphere,-0.75,-2.75,-6.5,2,1045,1041,12/10/2019,125,22,-6.51,135,-0.5,0,,0,0,0
826,7,1043,A12F3,1,sphere,-2.25,-2.25,-6.7,2,1045,1041,12/10/2019,125,22,-6.51,150,-0.5,0,,0,0,0
827,8,1044,A12F3,0.5,sphere,-2.25,-3.75,-6.7,2,1045,1041,12/10/2019,125,22,-6.51,180,-0.5,0,,0,0,0
828,1,1046,A13F3,1.5,sphere,-2.25,-2.25,-6.5,2,1051,1052,10/12/2019,126,22,-6.51,0,0,0,,0,0,0
829,2,1047,A13F3,1,sphere,-0.75,-3.75,-6.7,2,1051,1052,10/12/2019,126,22,-6.51,30,0,0,,0,0,0
830,3,1048,A13F3,1,sphere,2.25,-2.25,-6.7,2,1051,1052,10/12/2019,126,22,-6.51,75,0,0,,0,0,0
831,4,1049,A13F3,0.5,sphere,2.25,-3.75,-6.7,2,1051,1052,10/12/2019,126,22,-6.51,90,0,0,,0,0,0
832,5,1050,A13F3,0.5,sphere,0.75,3.75,-6.7,2,1051,1052,10/12/2019,126,22,-6.51,-30,0,0,,0,0,0
833,8,1053,A16F3,1,sphere,2.25,2.25,-6.7,2,1055,1052,10/12/2019,126,22,-6.51,0,0,0,,0,0,0
834,9,1054,A16F3,0.5,sphere,0.75,-5.25,-6.7,2,1055,1052,10/12/2019,126,22,-6.51,45,0,0,,0,0,0
835,1,1056,A11F11,1.5,sphere,1.25,-2.25,-6.5,3,1060,1061,10/12/2019,127,22,-6.51,45,0,0,,0,0,0
836,2,1057,A11F11,1.5,sphere,-0.75,-2.25,-6.5,3,1060,1061,10/12/2019,127,22,-6.51,15,0,0,,0,1.5,0
837,3,1058,A11F11,1.5,sphere,0.75,-2.25,-6.5,3,1060,1061,10/12/2019,127,22,-6.51,30,0,0,,0,1.5,0
838,4,1059,A11F11,1,sphere,0.75,-2.25,-6.7,3,1060,1061,10/12/2019,127,22,-6.51,30,0,0,,0,1.5,0
839,7,1062,A11F11,1,sphere,2.25,-2.25,-6.7,3,1066,1061,10/12/2019,127,22,-6.51,180,0,0.5,,0,0,0
840,8,1063,A11F11,1,sphere,-0.75,-3.75,-6.7,3,1066,1061,10/12/2019,127,22,-6.51,210,0,0.5,,0,0,0
841,9,1064,A11F11,1,sphere,-0.75,-2.25,-6.7,3,1066,1061,10/12/2019,127,22,-6.51,150,0,0.5,,0,1.5,0
842,10,1065,A11F11,0.5,sphere,-0.75,-2.25,-6.7,3,1066,1061,10/12/2019,127,22,-6.51,150,0,0.5,,0,1.5,0
843,1,1067,A16F5,1.5,sphere,0.75,-5.25,-6.5,4,1071,1072,11/12/2019,128,22,-6.51,30,0,0,,0,1.5,0
844,2,1068,A16F5,1,sphere,-0.75,-5.25,-6.7,4,1071,1072,11/12/2019,128,22,-6.51,30,0,0,,0,1.5,0
845,3,1069,A16F5,1,sphere,2.25,3.75,-6.7,4,1071,1072,11/12/2019,128,22,-6.51,0,0,0,,0,-1.5,0
846,4,1070,A16F5,0.5,sphere,2.25,3.75,-6.7,4,1071,1072,11/12/2019,128,22,-6.51,0,0,0,,0,-1.5,0
847,7,1073,A16F5,1.5,sphere,-0.75,3.75,-6.5,4,1077,1072,11/12/2019,128,22,-6.51,30,0.5,0,,0,-1,0
848,8,1074,A16F5,1,sphere,-0.75,3.75,-6.7,4,1077,1072,11/12/2019,128,22,-6.51,30,0.5,0,,0,-1,0
849,9,1075,A16F5,1,sphere,2.25,-5.25,-6.7,4,1077,1072,11/12/2019,128,22,-6.51,15,0.5,0,,0,1.5,0
850,10,1076,A16F5,0.5,sphere,2.25,-5.25,-6.7,4,1077,1072,11/12/2019,128,22,-6.51,15,0.5,0,,0,1.5,0
851,1,1078,A16F5,1.5,sphere,1.25,0.25,-5.75,4,1081,1082,11/12/2019,129,22,-6.51,0,0,0,,0,0,1
852,2,1079,A16F5,1,sphere,1.75,0.25,-6.7,4,1081,1082,11/12/2019,129,22,-6.51,15,0,0,,0,0,1
853,3,1080,A16F5,0.5,sphere,2.25,1.25,-6.7,4,1081,1082,11/12/2019,129,22,-6.51,30,0,0,,0,0,1
854,6,1083,A16F5,1.5,sphere,1.75,1.75,-5.75,4,1086,1082,11/12/2019,129,22,-6.51,15,-0.5,0,,0,1.5,1
855,7,1084,A16F5,1,sphere,1.75,1.75,-6.7,4,1086,1082,11/12/2019,129,22,-6.51,30,-0.5,0,,0,1.5,1
856,8,1085,A16F5,0.5,sphere,2.25,2,-6.7,4,1086,1082,11/12/2019,129,22,-6.51,30,-0.5,0,,0,1.5,1
857,1,1087,A15F5,1.5,sphere,0.75,-3.75,-6.5,4,1091,1092,11/12/2019,130,22,-6.51,45,0,0,,-0.5,1.5,0
858,2,1088,A15F5,1,sphere,0.75,-3.75,-6.7,4,1091,1092,11/12/2019,130,22,-6.51,45,0,0,,-0.5,1.5,0
859,3,1089,A15F5,1,sphere,-2.75,2.25,-6.7,4,1091,1092,11/12/2019,130,22,-6.51,-15,0,0,,0,0,0
860,4,1090,A15F5,0.5,sphere,-3.75,2.25,-6.7,4,1091,1092,11/12/2019,130,22,-6.51,-15,0,0,,0,0,0
861,7,1093,A15F5,1.5,sphere,3.75,-2.25,-6.5,4,1097,1092,11/12/2019,130,22,-6.51,0,0.5,0,,-1.75,0,0
862,8,1094,A15F5,1,sphere,3.75,-2.25,-6.7,4,1097,1092,11/12/2019,130,22,-6.51,0,0.5,0,,-1.75,0,0
863,9,1095,A15F5,1,sphere,3.75,2.25,-6.7,4,1097,1092,11/12/2019,130,22,-6.51,0,0.5,0,,-1.75,0,0
864,10,1096,A15F5,0.5,sphere,3.75,2.25,-6.7,4,1097,1092,11/12/2019,130,22,-6.51,0,0.5,0,,-1.75,0,0
865,1,1098,A15F5,1.5,sphere,1.75,1,-5.5,4,1101,1102,11/12/2019,131,22,-6.51,0,0.5,0,,0,0,1
866,2,1099,A15F5,1,sphere,2.25,1.25,-6.7,4,1101,1102,11/12/2019,131,22,-6.51,15,0.5,0,,0,0,1
867,3,1100,A15F5,0.5,sphere,3.25,1.75,-6.7,4,1101,1102,11/12/2019,131,22,-6.51,30,0.5,0,,0,0,1
868,6,1103,A15F5,1.5,sphere,0.75,2.25,-5.5,4,1106,1102,11/12/2019,131,22,-6.51,0,0,0,,0,0,1
869,7,1104,A15F5,1,sphere,-1.75,1.75,-6.3,4,1106,1102,11/12/2019,131,22,-6.51,-15,0,0,,0,0,1
870,8,1105,A15F5,0.5,sphere,1.75,2.25,-6.7,4,1106,1102,11/12/2019,131,22,-6.51,-15,0,0,,0,0,1
972,3,1250,A3F11,0.5,sphere,2.25,2.25,-6.7,2,1251,1252,13/12/2019,147,22,-6.51,0,0,0,,0,0,0
533,5,625,A3F12,,,,,,2,,624,26/11/2019,80,22,-6.51,0,0,0,,0,0,
534,6,626,A3F12,,,,,,2,,624,26/11/2019,80,22,-6.51,45,-0.5,0,,0,0,
535,7,627,A3F12,,,,,,2,,624,26/11/2019,80,22,-6.51,90,0.5,0,,0,0,
536,1,628,A3F12,1.5,sphere,2.25,-2.25,-6.5,2,631,632,26/11/2019,81,23,-6.51,0,0,0,,0,0,0
537,2,629,A3F12,1,sphere,-2.25,-3.75,-6.7,2,631,632,26/11/2019,81,23,-6.51,-15,0,0,,0,0,0
538,3,630,A3F12,0.5,sphere,0.75,3.75,-6.7,2,631,632,26/11/2019,81,23,-6.51,,0,0,,0,0,0
275,1,329,A3F13,,,,,,2,,331,23/10/2019,43,22,-6.51,0,0,0,,0,0,
276,2,330,A3F13,,,,,,2,,331,23/10/2019,43,22,-6.51,90,-0.5,0,,0,0,
277,4,332,A3F13,,,,,,2,,331,23/10/2019,43,22,-6.51,180,0.5,0,,0,0,
278,5,333,A3F13,,,,,,2,,331,23/10/2019,43,22,-6.51,-90,0,0,,0,0,
543,1,638,A3F13,1.5,sphere,0.75,-3.75,-6.5,2,642,643,26/11/2019,82,23,-6.51,45,-0.5,0,,0,0,0
544,2,639,A3F13,1,sphere,-0.25,-3.75,-6.7,2,642,643,26/11/2019,82,23,-6.51,0,-0.5,0,,0,0,0
545,3,640,A3F13,1,sphere,0.75,5.25,-6.7,2,642,643,26/11/2019,82,23,-6.51,-45,-0.5,0,,0,0,0
546,4,641,A3F13,0.5,sphere,-2.25,3.75,-6.7,2,642,643,26/11/2019,82,23,-6.51,-90,-0.5,0,,0,0,0
237,1,284,A3F14,,,,,,2,,286,22/10/2019,37,22,-6.51,0,0,0,,0,0,
238,2,285,A3F14,,,,,,2,,286,22/10/2019,37,22,-6.51,45,0,0,,0,0,
239,4,287,A3F14,,,,,,2,,286,22/10/2019,37,22,-6.51,150,0,0,,0,-1,
967,6,1244,A3F14,1.5,sphere,2.25,-3.75,-6.5,2,1247,1243,13/12/2019,146,22,-6.51,30,0,0,,0,0,0
968,7,1245,A3F14,1,sphere,2.25,-3.75,-6.7,2,1247,1243,13/12/2019,146,22,-6.51,30,0,0,,0,0,0
969,8,1246,A3F14,0.5,sphere,2.25,-3.75,-6.7,2,1247,1243,13/12/2019,146,22,-6.51,30,0,0,,0,0,0
492,1,578,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,0,0,0,,0,0,
493,2,579,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,15,0.5,0,,0,0,
494,3,580,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,45,-0.5,0,,0,0,
495,4,581,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,90,0,0,,0,0,
496,5,582,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,-45,0,0,,0,-2,
497,7,584,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,-90,0,0,,1,0,
498,8,585,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,180,0,0,,0,1,
499,9,586,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,195,0.5,0,,0,0,
500,10,587,A3F2,,,,,,1,,583,28/10/2019,75,23,-6.51,210,0,0,,0,0,
744,1,927,A3F2,1.5,sphere,0.75,-3.75,-6.5,1,932,933,06/12/2019,114,22,-6.51,0,0,0,,0,0,0
745,2,928,A3F2,1.5,sphere,-2.25,-0.75,-6.5,1,932,933,06/12/2019,114,22,-6.51,30,0,0,,0,0,0
746,3,929,A3F2,1,sphere,-0.75,3.75,-6.7,1,932,933,06/12/2019,114,22,-6.51,45,0,0,,0,0,0
747,4,930,A3F2,1,sphere,2.25,2.25,-6.7,1,932,933,06/12/2019,114,22,-6.51,75,0,0,,0,0,0
748,5,931,A3F2,0.5,sphere,3.75,3.75,-6.7,1,932,933,06/12/2019,114,22,-6.51,90,0,0,,0,0,0
749,8,934,A3F2,1.5,sphere,2.25,-3.75,-6.5,1,938,933,06/12/2019,114,22,-6.51,180,0.5,0,,0,0,0
750,9,935,A3F2,1,sphere,2.25,-3.75,-6.7,1,938,933,06/12/2019,114,22,-6.51,210,0.5,0,,0,0,0
751,10,936,A3F2,0.5,sphere,-0.75,3.75,-6.7,1,938,933,06/12/2019,114,22,-6.51,225,0.5,0,,0,0,0
752,11,937,A3F2,0.5,sphere,-2.25,-2.25,-6.7,1,938,933,06/12/2019,114,22,-6.51,165,0.5,0,,0,0,0
332,1,396,A3F3,,,,,,2,,399,24/10/2019,53,22,-6.51,0,0,0,,0,0,
333,2,397,A3F3,,,,,,2,,399,24/10/2019,53,22,-6.51,90,0,0,,1,1,
334,3,398,A3F3,,,,,,2,,399,24/10/2019,53,22,-6.51,45,0,0,,-1,0,
989,1,1276,A3F3,1.5,sphere,-2.25,-1,-6.5,2,1279,1280,13/12/2019,150,22,-6.51,180,0,0,,0,0,0
990,2,1277,A3F3,1,sphere,2.25,2.25,-6.7,2,1279,1280,13/12/2019,150,22,-6.51,195,0,0,,0,0,0
991,3,1278,A3F3,0.5,sphere,-2.25,-0.75,-6.7,2,1279,1280,13/12/2019,150,22,-6.51,210,0,0,,0,0,0
984,1,1268,A3F4,1.5,sphere,-2.25,-3.75,-6.5,2,1271,1272,13/12/2019,149,22,-6.51,-45,0,0,,0,0,0
985,2,1269,A3F4,1,sphere,-2.25,-3.75,-6.7,2,1271,1272,13/12/2019,149,22,-6.51,-45,0,0,,0,0,0
986,3,1270,A3F4,0.5,sphere,-2.25,-3.75,-6.7,2,1271,1272,13/12/2019,149,22,-6.51,-45,0,0,,0,0,0
1005,7,1299,A3F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,0,0,0,,0,0,
1006,8,1300,A3F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,45,0.5,0,,0,0,
1007,9,1301,A3F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,-45,-0.5,0,,0,0,
337,1,403,A3F5,,,,,,4,,408,25/10/2019,55,23,-6.51,0,0,0,,0,0,
338,2,404,A3F5,,,,,,4,,408,25/10/2019,55,23,-6.51,15,0,-0.5,,0,0,
339,3,405,A3F5,,,,,,4,,408,25/10/2019,55,23,-6.51,30,-0.5,0,,0,0,
