,n_expt,id,phant_id,tum_rad,tum_shape,tum_x,tum_y,tum_z,birads,adi_ref_id,emp_ref_id,date,n_session,ant_rad,ant_z,fib_ang,adi_x,adi_y,fib_ref_id,fib_x,fib_y,tum_in_fib
630,4,631,A3,,,,,,,,632.0,2019-11-26,81.0,23.0,-6.51,,0.0,0.0,,,,
631,5,632,,,,,,,,,,2019-11-26,81.0,23.0,-6.51,,,,,,,
632,6,633,A16F13,1.5,sphere,-0.75,5.25,-6.5,2.0,637.0,632.0,2019-11-26,81.0,23.0,-6.51,-15.0,0.0,0.0,,0.0,0.0,0.0
633,7,634,A16F13,1.0,sphere,-0.75,0.75,-5.6,2.0,637.0,632.0,2019-11-26,81.0,23.0,-6.51,0.0,0.0,0.0,,0.0,0.0,1.0
634,8,635,A16F13,1.0,sphere,-0.75,-0.75,-5.6,2.0,637.0,632.0,2019-11-26,81.0,23.0,-6.51,-90.0,0.0,0.0,,0.0,0.0,1.0
635,9,636,A16F13,0.5,sphere,0.75,-3.75,-6.7,2.0,637.0,632.0,2019-11-26,81.0,23.0,-6.51,-90.0,0.0,0.0,,0.0,0.0,0.0
636,10,637,A16,,,,,,,,632.0,2019-11-26,81.0,23.0,-6.51,,0.0,0.0,,,,
637,1,638,A3F13,1.5,sphere,0.75,-3.75,-6.5,2.0,642.0,643.0,2019-11-26,82.0,23.0,-6.51,45.0,-0.5,0.0,,0.0,0.0,0.0
638,2,639,A3F13,1.0,sphere,-0.25,-3.75,-6.7,2.0,642.0,643.0,2019-11-26,82.0,23.0,-6.51,0.0,-0.5,0.0,,0.0,0.0,0.0
639,3,640,A3F13,1.0,sphere,0.75,5.25,-6.7,2.0,642.0,643.0,2019-11-26,82.0,23.0,-6.51,-45.0,-0.5,0.0,,0.0,0.0,0.0
640,4,641,A3F13,0.5,sphere,-2.25,3.75,-6.7,2.0,642.0,643.0,2019-11-26,82.0,23.0,-6.51,-90.0,-0.5,0.0,,0.0,0.0,0.0
641,5,642,A3,,,,,,,,643.0,2019-11-26,82.0,23.0,-6.51,,-0.5,0.0,,,,
642,6,643,,,,,,,,,,2019-11-26,82.0,23.0,-6.51,,,,,,,
643,1,644,A16F12,1.5,sphere,2.25,-0.75,-6.5,2.0,647.0,648.0,2019-11-26,83.0,23.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
644,2,645,A16F12,1.0,sphere,0.75,-3.75,-6.7,2.0,647.0,648.0,2019-11-26,83.0,23.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
645,3,646,A16F12,0.5,sphere,2.25,3.75,-6.7,2.0,647.0,648.0,2019-11-26,83.0,23.0,-6.51,90.0,0.0,0.0,,0.0,0.0,0.0
646,4,647,A16,,,,,,,,648.0,2019-11-26,83.0,23.0,-6.51,,0.0,0.0,,,,
647,5,648,,,,,,,,,,2019-11-26,83.0,23.0,-6.51,,,,,,,
648,1,649,A12F11,1.5,sphere,-2.25,-2.25,-6.5,2.0,653.0,654.0,2019-11-27,84.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
649,2,650,A12F11,1.0,sphere,-2.25,-0.75,-6.7,2.0,653.0,654.0,2019-11-27,84.0,22.0,-6.51,-45.0,0.0,0.0,,0.0,0.0,0.0
650,3,651,A12F11,1.0,sphere,-0.75,2.0,-6.7,2.0,653.0,654.0,2019-11-27,84.0,22.0,-6.51,45.0,0.0,0.0,,0.0,-1.5,0.0
651,4,652,A12F11,0.5,sphere,2.25,-2.25,-6.7,2.0,653.0,654.0,2019-11-27,84.0,22.0,-6.51,-90.0,0.0,0.0,,0.0,0.0,0.0
652,5,653,A12,,,,,,,,654.0,2019-11-27,84.0,22.0,-6.51,,0.0,0.0,,,,
653,6,654,,,,,,,,,,2019-11-27,84.0,22.0,-6.51,,,,,,,
654,7,655,A12F11,1.5,sphere,0.75,0.75,-5.0,2.0,658.0,654.0,2019-11-27,84.0,22.0,-6.51,0.0,0.0,0.5,,0.0,0.0,1.0
655,8,656,A12F11,1.0,sphere,0.75,0.75,-5.0,2.0,658.0,654.0,2019-11-27,84.0,22.0,-6.51,90.0,0.0,0.5,,0.0,0.0,1.0
656,9,657,A12F11,0.5,sphere,0.75,0.75,-4.25,2.0,658.0,654.0,2019-11-27,84.0,22.0,-6.51,45.0,0.0,0.5,,0.0,0.0,1.0
657,10,658,A12,,,,,,,,654.0,2019-11-27,84.0,22.0,-6.51,,0.0,0.5,,,,
658,1,659,A13F12,1.5,sphere,-0.75,-3.75,-6.5,3.0,663.0,664.0,2019-11-27,85.0,22.0,-6.51,-30.0,0.0,0.0,,0.0,0.0,0.0
659,2,660,A13F12,1.0,sphere,0.75,-3.75,-6.7,3.0,663.0,664.0,2019-11-27,85.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,0.0
660,3,661,A13F12,1.0,sphere,-0.75,3.75,-6.7,3.0,663.0,664.0,2019-11-27,85.0,22.0,-6.51,30.0,0.0,0.0,,0.0,-1.5,0.0
661,4,662,A13F12,0.5,sphere,-0.75,3.75,-6.7,3.0,663.0,664.0,2019-11-27,85.0,22.0,-6.51,30.0,0.0,0.0,,0.0,-1.5,0.0
662,5,663,A13,,,,,,,,664.0,2019-11-27,85.0,22.0,-6.51,,0.0,0.0,,,,
663,6,664,,,,,,,,,,2019-11-27,85.0,22.0,-6.51,,,,,,,
664,7,665,A13F12,1.5,sphere,-0.75,0.75,-5.0,3.0,668.0,664.0,2019-11-27,85.0,22.0,-6.51,0.0,-0.5,0.0,,0.0,0.0,1.0
665,8,666,A13F12,1.0,sphere,0.75,2.25,-5.0,3.0,668.0,664.0,2019-11-27,85.0,22.0,-6.51,30.0,-0.5,0.0,,0.0,0.0,1.0
666,9,667,A13F12,0.5,sphere,-2.25,2.25,-5.0,3.0,668.0,664.0,2019-11-27,85.0,22.0,-6.51,-30.0,-0.5,0.0,,0.0,0.0,1.0
667,10,668,A13,,,,,,,,664.0,2019-11-27,85.0,22.0,-6.51,,-0.5,0.0,,,,
668,1,669,A2F11,1.5,sphere,0.0,-0.75,-5.0,2.0,672.0,673.0,2019-11-27,86.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,1.0
669,2,670,A2F11,1.0,sphere,1.5,-0.75,-5.0,2.0,672.0,673.0,2019-11-27,86.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,1.0
670,3,671,A2F11,0.5,sphere,-0.75,0.75,-4.25,2.0,672.0,673.0,2019-11-27,86.0,22.0,-6.51,-45.0,0.0,0.0,,0.0,1.5,1.0
671,4,672,A2,,,,,,,,673.0,2019-11-27,86.0,22.0,-6.51,,0.0,0.0,,,,
672,5,673,,,,,,,,,,2019-11-27,86.0,22.0,-6.51,,,,,,,
673,1,674,A13F4,1.5,sphere,-0.75,-3.75,-6.5,3.0,678.0,679.0,2019-11-29,87.0,22.0,-6.51,30.0,0.0,0.0,,0.0,1.5,0.0
674,2,675,A13F4,1.0,sphere,-3.0,-0.75,-6.7,3.0,678.0,679.0,2019-11-29,87.0,22.0,-6.51,-15.0,0.0,0.0,,0.0,0.0,0.0
675,3,676,A13F4,1.0,sphere,-0.75,-3.75,-6.7,3.0,678.0,679.0,2019-11-29,87.0,22.0,-6.51,0.0,0.0,0.0,,0.0,1.5,0.0
676,4,677,A13F4,0.5,sphere,-2.25,0.75,-6.7,3.0,678.0,679.0,2019-11-29,87.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.0,0.0
677,5,678,A13,,,,,,,,679.0,2019-11-29,87.0,22.0,-6.51,,0.0,0.0,,,,
678,6,679,,,,,,,,,,2019-11-29,87.0,22.0,-6.51,,,,,,,
679,7,680,A13F4,1.5,sphere,-2.25,2.25,-6.5,3.0,683.0,679.0,2019-11-29,87.0,22.0,-6.51,15.0,0.5,0.0,,0.0,-1.5,0.0
680,8,681,A13F4,1.0,sphere,0.75,3.75,-6.7,3.0,683.0,679.0,2019-11-29,87.0,22.0,-6.51,-30.0,0.5,0.0,,0.0,0.0,0.0
681,9,682,A13F4,0.5,sphere,-2.75,-0.75,-6.7,3.0,683.0,679.0,2019-11-29,87.0,22.0,-6.51,0.0,0.5,0.0,,0.0,0.0,0.0
682,10,683,A13,,,,,,,,679.0,2019-11-29,87.0,22.0,-6.51,,0.5,0.0,,,,
683,1,684,A14F12,1.5,sphere,-2.75,-2.25,-6.5,3.0,688.0,689.0,2019-11-29,88.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
684,2,685,A14F12,1.0,sphere,2.25,-2.25,-6.7,3.0,688.0,689.0,2019-11-29,88.0,22.0,-6.51,15.0,0.0,0.0,,0.0,0.0,0.0
685,3,686,A14F12,1.0,sphere,-0.75,-3.75,-6.7,3.0,688.0,689.0,2019-11-29,88.0,22.0,-6.51,-30.0,0.0,0.0,,0.0,0.0,0.0
686,4,687,A14F12,0.5,sphere,0.75,3.75,-6.7,3.0,688.0,689.0,2019-11-29,88.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
687,5,688,A14,,,,,,,,689.0,2019-11-29,88.0,22.0,-6.51,,0.0,0.0,,,,
688,6,689,,,,,,,,,,2019-11-29,88.0,22.0,-6.51,,,,,,,
689,7,690,A14F12,1.5,sphere,0.0,2.5,-5.0,3.0,693.0,689.0,2019-11-29,88.0,22.0,-6.51,0.0,0.0,0.5,,0.0,0.0,1.0
690,8,691,A14F12,1.0,sphere,2.0,2.0,-5.0,3.0,693.0,689.0,2019-11-29,88.0,22.0,-6.51,45.0,0.0,0.5,,0.0,0.0,1.0
691,9,692,A14F12,0.5,sphere,2.25,0.75,-5.0,3.0,693.0,689.0,2019-11-29,88.0,22.0,-6.51,90.0,0.0,0.5,,0.0,0.0,1.0
692,10,693,A14,,,,,,,,689.0,2019-11-29,88.0,22.0,-6.51,,0.0,0.5,,,,
693,1,694,A13F2,1.5,sphere,-2.25,1.0,-6.5,2.0,698.0,699.0,2019-11-29,89.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
694,2,695,A13F2,1.0,sphere,0.75,3.75,-6.7,2.0,698.0,699.0,2019-11-29,89.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
695,3,696,A13F2,1.0,sphere,-2.25,0.0,-6.7,2.0,698.0,699.0,2019-11-29,89.0,22.0,-6.51,-45.0,0.0,0.0,,0.0,0.0,0.0
696,4,697,A13F2,0.5,sphere,2.25,-2.25,-6.7,2.0,698.0,699.0,2019-11-29,89.0,22.0,-6.51,-90.0,0.0,0.0,,0.0,0.0,0.0
697,5,698,A13,,,,,,,,699.0,2019-11-29,89.0,22.0,-6.51,,0.0,0.0,,,,
698,6,699,,,,,,,,,,2019-11-29,89.0,22.0,-6.51,,,,,,,
699,1,700,A11F1,1.5,sphere,2.25,-2.25,-6.5,1.0,704.0,705.0,2019-12-02,90.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
700,2,701,A11F1,1.0,sphere,0.75,-3.75,-6.7,1.0,704.0,705.0,2019-12-02,90.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
701,3,702,A11F1,1.0,sphere,-0.75,-2.25,-6.7,1.0,704.0,705.0,2019-12-02,90.0,22.0,-6.51,-15.0,0.0,0.0,,0.0,0.0,0.0
702,4,703,A11F1,0.5,sphere,-2.25,0.75,-6.7,1.0,704.0,705.0,2019-12-02,90.0,22.0,-6.51,-30.0,0.0,0.0,,0.0,0.0,0.0
703,5,704,A11,,,,,,,,705.0,2019-12-02,90.0,22.0,-6.51,,0.0,0.0,,,,
704,6,705,,,,,,,,,,2019-12-02,90.0,22.0,-6.51,,,,,,,
705,7,706,A11F1,1.5,sphere,0.75,-3.75,-6.5,1.0,710.0,705.0,2019-12-02,90.0,22.0,-6.51,30.0,0.0,-0.5,,0.0,0.0,0.0
706,8,707,A11F1,1.5,sphere,-0.75,0.75,-6.5,1.0,710.0,705.0,2019-12-02,90.0,22.0,-6.51,45.0,0.0,-0.5,,0.0,-1.5,0.0
707,9,708,A11F1,1.0,sphere,-1.75,-2.25,-6.7,1.0,710.0,705.0,2019-12-02,90.0,22.0,-6.51,90.0,0.0,-0.5,,0.0,0.0,0.0
708,10,709,A11F1,0.5,sphere,0.75,-3.75,-6.7,1.0,710.0,705.0,2019-12-02,90.0,22.0,-6.51,-45.0,0.0,-0.5,,0.0,0.0,0.0
709,11,710,A11,,,,,,,,705.0,2019-12-02,90.0,22.0,-6.51,,0.0,-0.5,,,,
710,1,711,A11F1,1.5,sphere,0.0,-2.25,-6.5,1.0,715.0,716.0,2019-12-02,91.0,22.0,-6.51,225.0,-0.5,0.0,,0.0,1.5,0.0
711,2,712,A11F1,1.0,sphere,0.75,-2.25,-6.7,1.0,715.0,716.0,2019-12-02,91.0,22.0,-6.51,180.0,-0.5,0.0,,0.0,0.0,0.0
712,3,713,A11F1,0.5,sphere,2.0,-0.75,-6.7,1.0,715.0,716.0,2019-12-02,91.0,22.0,-6.51,165.0,-0.5,0.0,,0.0,0.0,0.0
713,4,714,A11F1,0.5,sphere,-0.75,2.25,-6.7,1.0,715.0,716.0,2019-12-02,91.0,22.0,-6.51,210.0,-0.5,0.0,,0.0,0.0,0.0
714,5,715,A11,,,,,,,,716.0,2019-12-02,91.0,22.0,-6.51,,-0.5,0.0,,,,
715,6,716,,,,,,,,,,2019-12-02,91.0,22.0,-6.51,,,,,,,
716,7,717,A11F1,1.0,sphere,0.75,0.75,-6.7,1.0,719.0,716.0,2019-12-02,91.0,22.0,-6.51,135.0,0.0,0.5,,-1.5,0.0,0.0
717,8,718,A11F1,0.5,sphere,0.75,0.75,-6.7,1.0,719.0,716.0,2019-12-02,91.0,22.0,-6.51,240.0,0.0,0.5,,0.0,-1.5,0.0
718,9,719,A11,,,,,,,,716.0,2019-12-02,91.0,22.0,-6.51,,0.0,0.5,,,,
719,1,720,A13F1,1.5,sphere,-2.25,2.25,-6.5,1.0,724.0,725.0,2019-12-02,92.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
720,2,721,A13F1,1.0,sphere,2.25,2.25,-6.7,1.0,724.0,725.0,2019-12-02,92.0,22.0,-6.51,15.0,0.0,0.0,,0.0,0.0,0.0
721,3,722,A13F1,1.0,sphere,-0.75,-4.75,-6.7,1.0,724.0,725.0,2019-12-02,92.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
722,4,723,A13F1,0.5,sphere,-0.75,-3.75,-6.7,1.0,724.0,725.0,2019-12-02,92.0,22.0,-6.51,60.0,0.0,0.0,,0.0,0.0,0.0
723,5,724,A13,,,,,,,,725.0,2019-12-02,92.0,22.0,-6.51,,0.0,0.0,,,,
724,6,725,,,,,,,,,,2019-12-02,92.0,22.0,-6.51,,,,,,,
725,7,726,A13F1,1.5,sphere,0.75,3.75,-6.5,1.0,730.0,725.0,2019-12-02,92.0,22.0,-6.51,-45.0,0.0,0.5,,0.0,0.0,0.0
726,8,727,A13F1,1.5,sphere,-0.75,-2.25,-6.5,1.0,730.0,725.0,2019-12-02,92.0,22.0,-6.51,-90.0,0.0,0.5,,0.0,0.0,0.0
727,9,728,A13F1,1.0,sphere,-2.25,-0.75,-6.7,1.0,730.0,725.0,2019-12-02,92.0,22.0,-6.51,30.0,0.0,0.5,,0.0,0.0,0.0
728,10,729,A13F1,0.5,sphere,2.25,-2.25,-6.7,1.0,730.0,725.0,2019-12-02,92.0,22.0,-6.51,90.0,0.0,0.5,,0.0,0.0,0.0
729,11,730,A13,,,,,,,,725.0,2019-12-02,92.0,22.0,-6.51,,0.0,0.5,,,,
730,1,731,A13F1,1.5,sphere,0.75,2.25,-6.5,1.0,734.0,735.0,2019-12-02,93.0,22.0,-6.51,225.0,0.5,0.0,,0.0,0.0,0.0
731,2,732,A13F1,1.0,sphere,2.25,-2.25,-6.7,1.0,734.0,735.0,2019-12-02,93.0,22.0,-6.51,180.0,0.5,0.0,,0.0,0.0,0.0
732,3,733,A13F1,0.5,sphere,-0.75,2.25,-6.7,1.0,734.0,735.0,2019-12-02,93.0,22.0,-6.51,195.0,0.5,0.0,,0.0,0.0,0.0
733,4,734,A13,,,,,,,,735.0,2019-12-02,93.0,22.0,-6.51,,0.5,0.0,,,,
734,5,735,,,,,,,,,,2019-12-02,93.0,22.0,-6.51,,,,,,,
735,6,736,A13F1,1.0,sphere,-0.75,-3.75,-6.7,1.0,739.0,735.0,2019-12-02,93.0,22.0,-6.51,165.0,0.0,-0.5,,0.0,0.0,0.0
736,7,737,A13F1,0.5,sphere,2.25,-0.75,-6.7,1.0,739.0,735.0,2019-12-02,93.0,22.0,-6.51,150.0,0.0,-0.5,,0.0,0.0,0.0
737,8,738,A13F1,0.5,sphere,-3.75,0.75,-6.7,1.0,739.0,735.0,2019-12-02,93.0,22.0,-6.51,210.0,0.0,-0.5,,0.0,0.0,0.0
738,9,739,A13,,,,,,,,735.0,2019-12-02,93.0,22.0,-6.51,,0.0,-0.5,,,,
739,1,740,A14F3,1.5,sphere,-2.25,-2.25,-6.5,2.0,743.0,744.0,2019-12-02,94.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
740,2,741,A14F3,1.0,sphere,0.75,-3.75,-6.7,2.0,743.0,744.0,2019-12-02,94.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
741,3,742,A14F3,0.5,sphere,2.25,-3.75,-6.7,2.0,743.0,744.0,2019-12-02,94.0,22.0,-6.51,90.0,0.0,0.0,,0.0,0.0,0.0
742,4,743,A14,,,,,,,,744.0,2019-12-02,94.0,22.0,-6.51,,0.0,0.0,,0.0,0.0,
743,5,744,,,,,,,,,,2019-12-02,94.0,22.0,-6.51,,,,,,,
744,1,745,A14F1,1.5,sphere,-2.25,-2.25,-6.5,1.0,749.0,750.0,2019-12-03,95.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
745,2,746,A14F1,1.0,sphere,2.25,2.25,-6.7,1.0,749.0,750.0,2019-12-03,95.0,22.0,-6.51,15.0,0.0,0.0,,0.0,0.0,0.0
746,3,747,A14F1,1.0,sphere,0.75,-3.75,-6.7,1.0,749.0,750.0,2019-12-03,95.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,0.0
747,4,748,A14F1,0.5,sphere,-0.75,-3.75,-6.7,1.0,749.0,750.0,2019-12-03,95.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
748,5,749,A14,,,,,,,,750.0,2019-12-03,95.0,22.0,-6.51,,0.0,0.0,,,,
749,6,750,,,,,,,,,,2019-12-03,95.0,22.0,-6.51,,,,,,,
750,7,751,A14F1,1.5,sphere,-0.75,-3.75,-6.5,1.0,755.0,750.0,2019-12-03,95.0,22.0,-6.51,-30.0,0.0,-0.5,,0.0,0.0,0.0
751,8,752,A14F1,1.5,sphere,2.25,0.75,-6.5,1.0,755.0,750.0,2019-12-03,95.0,22.0,-6.51,-60.0,0.0,-0.5,,0.0,0.0,0.0
752,9,753,A14F1,1.0,sphere,2.25,0.75,-6.7,1.0,755.0,750.0,2019-12-03,95.0,22.0,-6.51,-75.0,0.0,-0.5,,0.0,0.0,0.0
753,10,754,A14F1,0.5,sphere,-2.25,0.75,-6.7,1.0,755.0,750.0,2019-12-03,95.0,22.0,-6.51,-90.0,0.0,-0.5,,0.0,0.0,0.0
754,11,755,A14,,,,,,,,750.0,2019-12-03,95.0,22.0,-6.51,,0.0,-0.5,,,,
755,1,756,A14F1,1.5,sphere,2.25,-2.25,-6.5,1.0,759.0,760.0,2019-12-03,96.0,22.0,-6.51,180.0,-0.5,0.0,,0.0,0.0,0.0
756,2,757,A14F1,1.0,sphere,0.75,-2.25,-6.7,1.0,759.0,760.0,2019-12-03,96.0,22.0,-6.51,195.0,-0.5,0.0,,0.0,0.0,0.0
757,3,758,A14F1,0.5,sphere,-0.75,2.25,-6.7,1.0,759.0,760.0,2019-12-03,96.0,22.0,-6.51,225.0,-0.5,0.0,,0.0,0.0,0.0
758,4,759,A14,,,,,,,,760.0,2019-12-03,96.0,22.0,-6.51,,-0.5,0.0,,,,
759,5,760,,,,,,,,,,2019-12-03,96.0,22.0,-6.51,,,,,,,
760,6,761,A14F1,1.0,sphere,-0.75,0.75,-6.7,1.0,764.0,760.0,2019-12-03,96.0,22.0,-6.51,165.0,0.5,0.0,,0.0,0.0,0.0
761,7,762,A14F1,0.5,sphere,-2.25,-3.75,-6.7,1.0,764.0,760.0,2019-12-03,96.0,22.0,-6.51,150.0,0.5,0.0,,0.0,0.0,0.0
762,8,763,A14F1,0.5,sphere,3.75,-0.75,-6.7,1.0,764.0,760.0,2019-12-03,96.0,22.0,-6.51,135.0,0.5,0.0,,0.0,0.0,0.0
763,9,764,A14,,,,,,,,760.0,2019-12-03,96.0,22.0,-6.51,,0.5,0.0,,,,
764,1,765,A2F1,1.5,sphere,-0.75,2.25,-6.5,1.0,769.0,770.0,2019-12-03,97.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
765,2,766,A2F1,1.0,sphere,-2.25,-0.75,-6.7,1.0,769.0,770.0,2019-12-03,97.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,0.0
766,3,767,A2F1,1.0,sphere,0.75,3.75,-6.7,1.0,769.0,770.0,2019-12-03,97.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
767,4,768,A2F1,0.5,sphere,-0.75,3.75,-6.7,1.0,769.0,770.0,2019-12-03,97.0,22.0,-6.51,60.0,0.0,0.0,,0.0,0.0,0.0
768,5,769,A2,,,,,,,,770.0,2019-12-03,97.0,22.0,-6.51,,0.0,0.0,,,,
769,6,770,,,,,,,,,,2019-12-03,97.0,22.0,-6.51,,,,,,,
770,7,771,A2F1,1.5,sphere,2.25,-0.75,-6.5,1.0,775.0,770.0,2019-12-03,97.0,22.0,-6.51,-15.0,0.0,0.5,,0.0,0.0,0.0
771,8,772,A2F1,1.5,sphere,-0.75,3.75,-6.5,1.0,775.0,770.0,2019-12-03,97.0,22.0,-6.51,-45.0,0.0,0.5,,0.0,0.0,0.0
772,9,773,A2F1,1.0,sphere,0.75,-2.25,-6.7,1.0,775.0,770.0,2019-12-03,97.0,22.0,-6.51,-60.0,0.0,0.5,,0.0,0.0,0.0
773,10,774,A2F1,0.5,sphere,-2.25,3.75,-6.7,1.0,775.0,770.0,2019-12-03,97.0,22.0,-6.51,-75.0,0.0,0.5,,0.0,0.0,0.0
774,11,775,A2,,,,,,,,770.0,2019-12-03,97.0,22.0,-6.51,,0.0,0.5,,,,
775,1,776,A2F1,1.0,sphere,-0.75,-3.75,-6.7,1.0,779.0,780.0,2019-12-03,98.0,22.0,-6.51,-90.0,0.5,0.0,,0.0,0.0,0.0
776,2,777,A2F1,0.5,sphere,3.75,-2.25,-6.7,1.0,779.0,780.0,2019-12-03,98.0,22.0,-6.51,180.0,0.5,0.0,,0.0,0.0,0.0
777,3,778,A2F1,0.5,sphere,-0.75,0.75,-6.7,1.0,779.0,780.0,2019-12-03,98.0,22.0,-6.51,195.0,0.5,0.0,,0.0,0.0,0.0
778,4,779,A2,,,,,,,,780.0,2019-12-03,98.0,22.0,-6.51,,0.5,0.0,,,,
779,5,780,,,,,,,,,,2019-12-03,98.0,22.0,-6.51,,,,,,,
780,1,781,A12F1,1.5,sphere,2.25,-2.25,-6.5,1.0,785.0,786.0,2019-12-03,99.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
781,2,782,A12F1,1.0,sphere,2.25,-2.25,-6.7,1.0,785.0,786.0,2019-12-03,99.0,22.0,-6.51,15.0,0.0,0.0,,0.0,0.0,0.0
782,3,783,A12F1,1.0,sphere,-2.25,-0.75,-6.7,1.0,785.0,786.0,2019-12-03,99.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,0.0
783,4,784,A12F1,0.5,sphere,0.75,-3.75,-6.7,1.0,785.0,786.0,2019-12-03,99.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
784,5,785,A12,,,,,,,,786.0,2019-12-03,99.0,22.0,-6.51,,0.0,0.0,,,,
785,6,786,,,,,,,,,,2019-12-03,99.0,22.0,-6.51,,,,,,,
786,7,787,A12F1,1.5,sphere,-1.0,-0.75,-6.5,1.0,791.0,786.0,2019-12-03,99.0,22.0,-6.51,-15.0,0.0,0.5,,0.0,0.0,0.0
787,8,788,A12F1,1.5,sphere,-0.75,-2.25,-6.5,1.0,791.0,786.0,2019-12-03,99.0,22.0,-6.51,-30.0,0.0,0.5,,0.0,0.0,0.0
788,9,789,A12F1,1.0,sphere,0.75,-3.75,-6.7,1.0,791.0,786.0,2019-12-03,99.0,22.0,-6.51,-45.0,0.0,0.5,,0.0,0.0,0.0
789,10,790,A12F1,0.5,sphere,-2.25,0.75,-6.7,1.0,791.0,786.0,2019-12-03,99.0,22.0,-6.51,-60.0,0.0,0.5,,0.0,0.0,0.0
790,11,791,A12,,,,,,,,786.0,2019-12-03,99.0,22.0,-6.51,,0.0,0.5,,,,
791,1,792,A12F1,1.5,sphere,0.75,2.25,-6.5,1.0,796.0,797.0,2019-12-03,100.0,22.0,-6.51,90.0,-0.5,0.0,,0.0,0.0,0.0
792,2,793,A12F1,1.0,sphere,2.25,0.75,-6.7,1.0,796.0,797.0,2019-12-03,100.0,22.0,-6.51,105.0,-0.5,0.0,,0.0,0.0,0.0
793,3,794,A12F1,0.5,sphere,-0.75,2.25,-6.7,1.0,796.0,797.0,2019-12-03,100.0,22.0,-6.51,120.0,-0.5,0.0,,0.0,0.0,0.0
794,4,795,A12F1,0.5,sphere,-0.75,-3.75,-6.7,1.0,796.0,797.0,2019-12-03,100.0,22.0,-6.51,135.0,-0.5,0.0,,0.0,0.0,0.0
795,5,796,A12,,,,,,,,797.0,2019-12-03,100.0,22.0,-6.51,,-0.5,0.0,,,,
796,6,797,,,,,,,,,,2019-12-03,100.0,22.0,-6.51,,,,,,,
797,7,798,A12F1,1.5,sphere,-2.25,-2.25,-6.5,1.0,802.0,797.0,2019-12-03,100.0,22.0,-6.51,180.0,0.0,-0.5,,0.0,0.0,0.0
798,8,799,A12F1,1.0,sphere,2.25,-3.75,-6.7,1.0,802.0,797.0,2019-12-03,100.0,22.0,-6.51,195.0,0.0,-0.5,,0.0,0.0,0.0
799,9,800,A12F1,1.0,sphere,0.75,-2.25,-6.7,1.0,802.0,797.0,2019-12-03,100.0,22.0,-6.51,210.0,0.0,-0.5,,0.0,0.0,0.0
800,10,801,A12F1,0.5,sphere,2.25,-0.75,-6.7,1.0,802.0,797.0,2019-12-03,100.0,22.0,-6.51,225.0,0.0,-0.5,,0.0,0.0,0.0
801,11,802,A12,,,,,,,,797.0,2019-12-03,100.0,22.0,-6.51,,0.0,-0.5,,,,
802,1,803,A12F1,1.5,sphere,-0.75,0.75,-6.5,1.0,806.0,807.0,2019-12-03,101.0,22.0,-6.51,165.0,0.0,0.0,,0.0,0.0,0.0
803,2,804,A12F1,1.0,sphere,-0.75,0.75,-6.7,1.0,806.0,807.0,2019-12-03,101.0,22.0,-6.51,165.0,0.0,0.0,,0.0,0.0,0.0
804,3,805,A12F1,0.5,sphere,-0.75,0.75,-6.7,1.0,806.0,807.0,2019-12-03,101.0,22.0,-6.51,165.0,0.0,0.0,,0.0,0.0,0.0
805,4,806,A12,,,,,,,,807.0,2019-12-03,101.0,22.0,-6.51,,0.0,0.0,,,,
806,5,807,,,,,,,,,,2019-12-03,101.0,22.0,-6.51,,,,,,,
807,1,808,A1F1,1.5,sphere,2.25,-1.75,-4.0,2.0,812.0,813.0,2019-12-04,102.0,21.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
