,n_expt,id,phant_id,tum_rad,tum_shape,tum_x,tum_y,tum_z,birads,adi_ref_id,emp_ref_id,date,n_session,ant_rad,ant_z,fib_ang,adi_x,adi_y,fib_ref_id,fib_x,fib_y,tum_in_fib
789,10,790,A12F1,0.5,sphere,-2.25,0.75,-6.7,1,791,786,03/12/2019,99,22,-6.51,-60,0,0.5,,0,0,0
790,11,791,A12,,,,,,,,786,03/12/2019,99,22,-6.51,,0,0.5,,,,
791,1,792,A12F1,1.5,sphere,0.75,2.25,-6.5,1,796,797,03/12/2019,100,22,-6.51,90,-0.5,0,,0,0,0
792,2,793,A12F1,1,sphere,2.25,0.75,-6.7,1,796,797,03/12/2019,100,22,-6.51,105,-0.5,0,,0,0,0
793,3,794,A12F1,0.5,sphere,-0.75,2.25,-6.7,1,796,797,03/12/2019,100,22,-6.51,120,-0.5,0,,0,0,0
794,4,795,A12F1,0.5,sphere,-0.75,-3.75,-6.7,1,796,797,03/12/2019,100,22,-6.51,135,-0.5,0,,0,0,0
795,5,796,A12,,,,,,,,797,03/12/2019,100,22,-6.51,,-0.5,0,,,,
796,6,797,,,,,,,,,,03/12/2019,100,22,-6.51,,,,,,,
797,7,798,A12F1,1.5,sphere,-2.25,-2.25,-6.5,1,802,797,03/12/2019,100,22,-6.51,180,0,-0.5,,0,0,0
798,8,799,A12F1,1,sphere,2.25,-3.75,-6.7,1,802,797,03/12/2019,100,22,-6.51,195,0,-0.5,,0,0,0
799,9,800,A12F1,1,sphere,0.75,-2.25,-6.7,1,802,797,03/12/2019,100,22,-6.51,210,0,-0.5,,0,0,0
800,10,801,A12F1,0.5,sphere,2.25,-0.75,-6.7,1,802,797,03/12/2019,100,22,-6.51,225,0,-0.5,,0,0,0
801,11,802,A12,,,,,,,,797,03/12/2019,100,22,-6.51,,0,-0.5,,,,
802,1,803,A12F1,1.5,sphere,-0.75,0.75,-6.5,1,806,807,03/12/2019,101,22,-6.51,165,0,0,,0,0,0
803,2,804,A12F1,1,sphere,-0.75,0.75,-6.7,1,806,807,03/12/2019,101,22,-6.51,165,0,0,,0,0,0
804,3,805,A12F1,0.5,sphere,-0.75,0.75,-6.7,1,806,807,03/12/2019,101,22,-6.51,165,0,0,,0,0,0
805,4,806,A12,,,,,,,,807,03/12/2019,101,22,-6.51,,0,0,,,,
806,5,807,,,,,,,,,,03/12/2019,101,22,-6.51,,,,,,,
807,1,808,A1F1,1.5,sphere,2.25,-1.75,-4,2,812,813,04/12/2019,102,21,-6.51,0,0,0,,0,0,0
808,2,809,A1F1,1,sphere,2.25,-1.75,-4,2,812,813,04/12/2019,102,21,-6.51,15,0,0,,0,0,0
809,3,810,A1F1,1,sphere,0,-0.75,-4,2,812,813,04/12/2019,102,21,-6.51,30,0,0,,0,0,0
810,4,811,A1F1,0.5,sphere,0,0,-4,2,812,813,04/12/2019,102,21,-6.51,45,0,0,,0,0,0
811,5,812,A1,,,,,,,,813,04/12/2019,102,21,-6.51,,0,0,,,,
812,6,813,,,,,,,,,,04/12/2019,102,21,-6.51,,,,,,,
813,7,814,A1F1,1,sphere,-0.5,2.25,-4,2,818,813,04/12/2019,102,21,-6.51,60,0,0.5,,0,0,0
814,8,815,A1F1,1,sphere,-0.75,-1,-4,2,818,813,04/12/2019,102,21,-6.51,75,0,0.5,,0,0,0
815,9,816,A1F1,0.5,sphere,-0.75,3,-3,2,818,813,04/12/2019,102,21,-6.51,90,0,0.5,,0,0,0
816,10,817,A1F1,0.5,sphere,-0.75,-1.5,-4,2,818,813,04/12/2019,102,21,-6.51,-15,0,0.5,,0,0,0
817,11,818,A1,,,,,,,,813,04/12/2019,102,21,-6.51,,0,0.5,,,,
818,1,819,A1F1,1,sphere,-0.75,-3.75,-4,2,823,824,04/12/2019,103,21,-6.51,-30,-0.5,0,,0,0,0
819,2,820,A1F1,1,sphere,0,-2.25,-4,2,823,824,04/12/2019,103,21,-6.51,-45,-0.5,0,,0,0,0
820,3,821,A1F1,0.5,sphere,-0.75,-4,-4,2,823,824,04/12/2019,103,21,-6.51,-60,-0.5,0,,0,0,0
821,4,822,A1F1,0.5,sphere,2,-2.25,-4.5,2,823,824,04/12/2019,103,21,-6.51,-75,-0.5,0,,0,0,0
822,5,823,A1,,,,,,,,824,04/12/2019,103,21,-6.51,,-0.5,0,,,,
823,6,824,,,,,,,,,,04/12/2019,103,21,-6.51,,,,,,,
824,7,825,A1F1,1.5,sphere,0.5,-2.75,-4,2,829,824,04/12/2019,103,21,-6.51,45,0.5,0,,0,1.5,0
825,8,826,A1F1,0.5,sphere,0.5,-2.75,-4,2,829,824,04/12/2019,103,21,-6.51,45,0.5,0,,0,1.5,0
826,9,827,A1F1,0.5,sphere,1.5,-0.75,-4,2,829,824,04/12/2019,103,21,-6.51,180,0.5,0,,0,0,0
827,10,828,A1F1,0.5,sphere,-0.5,1,-4.5,2,829,824,04/12/2019,103,21,-6.51,195,0.5,0,,0,0,0
828,11,829,A1,,,,,,,,824,04/12/2019,103,21,-6.51,,0.5,0,,,,
829,1,830,A1F1,1.5,sphere,0,-2.5,-4,2,833,834,04/12/2019,104,21,-6.51,165,0,0,,0,1.5,0
830,2,831,A1F1,1,sphere,0.75,-2.25,-4,2,833,834,04/12/2019,104,21,-6.51,165,0,0,,0,1.5,0
831,3,832,A1F1,0.5,sphere,0.75,-2.25,-4,2,833,834,04/12/2019,104,21,-6.51,165,0,0,,0,1.5,0
832,4,833,A1,,,,,,,,834,04/12/2019,104,21,-6.51,,0,0,,,,
833,5,834,,,,,,,,,,04/12/2019,104,21,-6.51,,,,,,,
834,1,835,A16F1,1.5,sphere,-0.75,-3.75,-6.5,1,839,840,04/12/2019,105,22,-6.51,0,0,0,,0,0,
835,2,836,A16F1,1,sphere,0.75,-3.75,-6.7,1,839,840,04/12/2019,105,22,-6.51,30,0,0,,0,0,
836,3,837,A16F1,1,sphere,2.5,0.75,-6.7,1,839,840,04/12/2019,105,22,-6.51,45,0,0,,0,0,
837,4,838,A16F1,0.5,sphere,0.75,-3.75,-6.7,1,839,840,04/12/2019,105,22,-6.51,60,0,0,,0,0,
838,5,839,A16,,,,,,,,840,04/12/2019,105,22,-6.51,,0,0,,,,
839,6,840,,,,,,,,,,04/12/2019,105,22,-6.51,,,,,,,
840,7,841,A16F1,1.5,sphere,2.25,0.75,-6.5,1,844,840,04/12/2019,105,22,-6.51,180,0.5,0,,0,0,
841,8,842,A16F1,1,sphere,-0.75,3.75,-6.7,1,844,840,04/12/2019,105,22,-6.51,195,0.5,0,,0,0,
842,9,843,A16F1,0.5,sphere,-0.75,-5.25,-6.7,1,844,840,04/12/2019,105,22,-6.51,225,0.5,0,,0,0,
843,10,844,A16,,,,,,,,840,04/12/2019,105,22,-6.51,,0.5,0,,,,
844,1,845,A15F1,1.5,sphere,2.25,2.25,-6.5,1,849,850,04/12/2019,106,22,-6.51,0,0,0,,0,0,0
845,2,846,A15F1,1,sphere,3.75,0.75,-6.7,1,849,850,04/12/2019,106,22,-6.51,30,0,0,,0,0,0
846,3,847,A15F1,1,sphere,0.75,-2.25,-6.7,1,849,850,04/12/2019,106,22,-6.51,45,0,0,,0,0,0
847,4,848,A15F1,0.5,sphere,-2.25,-2.25,-6.7,1,849,850,04/12/2019,106,22,-6.51,90,0,0,,0,0,0
848,5,849,A15,,,,,,,,850,04/12/2019,106,22,-6.51,,0,0,,,,
849,6,850,,,,,,,,,,04/12/2019,106,22,-6.51,,,,,,,
850,7,851,A15F1,1.5,sphere,-0.75,2.25,-6.5,1,854,850,04/12/2019,106,22,-6.51,180,0.5,0,,0,0,0
851,8,852,A15F1,1,sphere,-2.25,-2.25,-6.7,1,854,850,04/12/2019,106,22,-6.51,210,0.5,0,,0,0,0
852,9,853,A15F1,0.5,sphere,0.75,2.25,-6.7,1,854,850,04/12/2019,106,22,-6.51,225,0.5,0,,0,0,0
853,10,854,A15,,,,,,,,850,04/12/2019,106,22,-6.51,,0.5,0,,,,
854,1,855,A3F1,1.5,sphere,-2.25,-3.75,-6.5,1,860,861,04/12/2019,107,23,-6.51,0,0,0,,0,0,0
855,2,856,A3F1,1.5,sphere,3,0.75,-6.5,1,860,861,04/12/2019,107,23,-6.51,30,0,0,,0,0,0
856,3,857,A3F1,1,sphere,0.75,-3.75,-6.7,1,860,861,04/12/2019,107,23,-6.51,45,0,0,,0,0,0
857,4,858,A3F1,1,sphere,0.75,2.25,-6.7,1,860,861,04/12/2019,107,23,-6.51,75,0,0,,0,0,0
858,5,859,A3F1,0.5,sphere,-2.25,-3.75,-6.7,1,860,861,04/12/2019,107,23,-6.51,90,0,0,,0,0,0
859,6,860,A3,,,,,,,,861,04/12/2019,107,23,-6.51,,0,0,,,,
860,7,861,,,,,,,,,,04/12/2019,107,23,-6.51,,,,,,,
861,8,862,A3F1,1.5,sphere,0.75,-2.25,-6.5,1,866,861,04/12/2019,107,23,-6.51,180,-0.5,0,,0,0,0
862,9,863,A3F1,1,sphere,-2.25,2.25,-6.7,1,866,861,04/12/2019,107,23,-6.51,195,-0.5,0,,0,0,0
863,10,864,A3F1,0.5,sphere,2.25,0.75,-6.7,1,866,861,04/12/2019,107,23,-6.51,225,-0.5,0,,0,0,0
864,11,865,A3F1,0.5,sphere,0.75,3.75,-6.7,1,866,861,04/12/2019,107,23,-6.51,240,-0.5,0,,0,0,0
865,12,866,A3,,,,,,,,861,04/12/2019,107,23,-6.51,,-0.5,0,,,,
866,1,867,A12F2,1.5,sphere,-2.25,-0.75,-6.5,2,870,871,06/12/2019,108,22,-6.51,0,0,0,,0,0,0
867,2,868,A12F2,1,sphere,0.75,-3.75,-6.7,2,870,871,06/12/2019,108,22,-6.51,30,0,0,,0,0,0
868,3,869,A12F2,0.5,sphere,3.75,-0.75,-6.7,2,870,871,06/12/2019,108,22,-6.51,45,0,0,,0,0,0
869,4,870,A12,,,,,,,,871,06/12/2019,108,22,-6.51,,0,0,,,,
870,5,871,,,,,,,,,,06/12/2019,108,22,-6.51,,,,,,,
871,6,872,A12F2,1.5,sphere,1.25,-0.75,-6.5,2,875,871,06/12/2019,108,22,-6.51,180,0,0.5,,0,0,0
872,7,873,A12F2,1,sphere,2.25,0.75,-6.7,2,875,871,06/12/2019,108,22,-6.51,225,0,0.5,,0,0,0
873,8,874,A12F2,0.5,sphere,-0.7,-2.25,-6.7,2,875,871,06/12/2019,108,22,-6.51,135,0,0.5,,0,0,0
874,9,875,A12,,,,,,,,871,06/12/2019,108,22,-6.51,,0,0.5,,,,
875,1,876,A14F13,1.5,sphere,-0.75,-3.75,-6.5,3,880,881,06/12/2019,109,22,-6.51,0,0,0,,0,1,0
876,2,877,A14F13,1,sphere,0.75,-5.25,-6.7,3,880,881,06/12/2019,109,22,-6.51,30,0,0,,0,0,0
877,3,878,A14F13,1,sphere,2.25,-3.75,-6.7,3,880,881,06/12/2019,109,22,-6.51,45,0,0,,0,0,0
878,4,879,A14F13,0.5,sphere,-0.75,-5.25,-6.7,3,880,881,06/12/2019,109,22,-6.51,75,0,0,,0,0,0
879,5,880,A14,,,,,,,,881,06/12/2019,109,22,-6.51,,0,0,,,,
880,6,881,,,,,,,,,,06/12/2019,109,22,-6.51,,,,,,,
881,7,882,A14F13,1.5,sphere,0.75,0,-5,3,885,881,06/12/2019,109,22,-6.51,180,0.5,0,,0,0,1
882,8,883,A14F13,1,sphere,1.5,0,-5,3,885,881,06/12/2019,109,22,-6.51,225,0.5,0,,0,0,1
883,9,884,A14F13,0.5,sphere,2.25,2,-5.5,3,885,881,06/12/2019,109,22,-6.51,135,0.5,0,,0,0,1
884,10,885,A14,,,,,,,,881,06/12/2019,109,22,-6.51,,0.5,0,,,,
885,1,886,A15F2,1.5,sphere,2.25,2.25,-6.7,1,890,891,06/12/2019,110,22,-6.51,0,0,0,,0,0,0
886,2,887,A15F2,1,sphere,-3.75,-0.75,-6.5,1,890,891,06/12/2019,110,22,-6.51,30,0,0,,0,0,0
887,3,888,A15F2,1,sphere,0.75,2.25,-6.5,1,890,891,06/12/2019,110,22,-6.51,45,0,0,,0,0,0
888,4,889,A15F2,0.5,sphere,3.75,-2.25,-6.5,1,890,891,06/12/2019,110,22,-6.51,75,0,0,,0,0,0
889,5,890,A15,,,,,,,,891,06/12/2019,110,22,-6.51,,0,0,,,,
890,6,891,,,,,,,,,,06/12/2019,110,22,-6.51,,,,,,,
891,7,892,A15F2,1.5,sphere,0.75,-2.25,-6.7,1,895,891,06/12/2019,110,22,-6.51,180,-0.5,0,,0,0,0
892,8,893,A15F2,1,sphere,-2.25,-3.75,-6.5,1,895,891,06/12/2019,110,22,-6.51,225,-0.5,0,,0,0,0
893,9,894,A15F2,0.5,sphere,-0.75,3.75,-6.5,1,895,891,06/12/2019,110,22,-6.51,240,-0.5,0,,0,0,0
894,10,895,A15,,,,,,,,891,06/12/2019,110,22,-6.51,,-0.5,0,,,,
895,1,896,A2F13,1.5,sphere,-2.25,-2.25,-6.7,3,900,901,06/12/2019,111,22,-6.51,0,0,0,,0,1.5,0
896,2,897,A2F13,1,sphere,0.75,-3.75,-6.5,3,900,901,06/12/2019,111,22,-6.51,30,0,0,,0,1.5,0
897,3,898,A2F13,1,sphere,-3.25,2.25,-6.5,3,900,901,06/12/2019,111,22,-6.51,45,0,0,,0,0,0
898,4,899,A2F13,0.5,sphere,0.75,-3.75,-6.5,3,900,901,06/12/2019,111,22,-6.51,60,0,0,,0,0,0
899,5,900,A2,,,,,,,,901,06/12/2019,111,22,-6.51,,0,0,,,,
900,6,901,,,,,,,,,,06/12/2019,111,22,-6.51,,,,,,,
901,7,902,A2F13,1.5,sphere,1.5,0.75,-5,3,905,901,06/12/2019,111,22,-6.51,180,0,0,,0,0,1
902,8,903,A2F13,1,sphere,0.75,0,-5,3,905,901,06/12/2019,111,22,-6.51,225,0,0,,0,0,1
903,9,904,A2F13,0.5,sphere,1.25,0,-5.5,3,905,901,06/12/2019,111,22,-6.51,240,0,0,,0,0,1
904,10,905,A2,,,,,,,,901,06/12/2019,111,22,-6.51,,0,0,,,,
905,1,906,A15F13,1.5,sphere,2.25,-2.25,-6.5,2,910,911,06/12/2019,112,22,-6.51,45,0,0,,0,1.5,0
906,2,907,A15F13,1,sphere,0.75,-2.25,-6.7,2,910,911,06/12/2019,112,22,-6.51,60,0,0,,0,1.5,0
907,3,908,A15F13,1,sphere,-0.75,3.75,-6.7,2,910,911,06/12/2019,112,22,-6.51,-45,0,0,,0,-1.5,0
908,4,909,A15F13,0.5,sphere,-0.75,3.75,-6.7,2,910,911,06/12/2019,112,22,-6.51,-45,0,0,,0,-1.5,0
909,5,910,A15,,,,,,,,911,06/12/2019,112,22,-6.51,,0,0,,,,
910,6,911,,,,,,,,,,06/12/2019,112,22,-6.51,,,,,,,
911,7,912,A2F2,1.5,sphere,-2.25,-0.75,-6.5,2,916,911,06/12/2019,112,22,-6.51,0,0,0,,0,0,0
912,8,913,A2F2,1,sphere,0.75,3.75,-6.7,2,916,911,06/12/2019,112,22,-6.51,45,0,0,,0,0,0
913,9,914,A2F2,1,sphere,-2.25,2.25,-6.7,2,916,911,06/12/2019,112,22,-6.51,90,0,0,,0,0,0
914,10,915,A2F2,0.5,sphere,-3.75,-0.75,-6.7,2,916,911,06/12/2019,112,22,-6.51,-45,0,0,,0,0,0
915,11,916,A2,,,,,,,,911,06/12/2019,112,22,-6.51,,0,0,,,,
916,1,917,A16F2,1.5,sphere,-2.25,-2.25,-6.5,1,921,922,06/12/2019,113,22,-6.51,0,0,0,,0,0,0
917,2,918,A16F2,1,sphere,0.75,3.75,-6.7,1,921,922,06/12/2019,113,22,-6.51,30,0,0,,0,0,0
918,3,919,A16F2,1,sphere,2.25,2.25,-6.7,1,921,922,06/12/2019,113,22,-6.51,90,0,0,,0,0,0
919,4,920,A16F2,0.5,sphere,-2.25,-3.75,-6.7,1,921,922,06/12/2019,113,22,-6.51,45,0,0,,0,0,0
920,5,921,A16,,,,,,,,922,06/12/2019,113,22,-6.51,,0,0,,,,
921,6,922,,,,,,,,,,06/12/2019,113,22,-6.51,,,,,,,
922,7,923,A16F2,1.5,sphere,-2.25,-3.75,-6.5,1,926,922,06/12/2019,113,22,-6.51,180,0,0,,0,0,0
923,8,924,A16F2,1,sphere,0.75,-5.25,-6.7,1,926,922,06/12/2019,113,22,-6.51,195,0,0,,0,0,0
924,9,925,A16F2,0.5,sphere,-0.75,-5.25,-6.7,1,926,922,06/12/2019,113,22,-6.51,225,0,0,,0,0,0
925,10,926,A16,,,,,,,,922,06/12/2019,113,22,-6.51,,0,0,,,,
926,1,927,A3F2,1.5,sphere,0.75,-3.75,-6.5,1,932,933,06/12/2019,114,22,-6.51,0,0,0,,0,0,0
927,2,928,A3F2,1.5,sphere,-2.25,-0.75,-6.5,1,932,933,06/12/2019,114,22,-6.51,30,0,0,,0,0,0
928,3,929,A3F2,1,sphere,-0.75,3.75,-6.7,1,932,933,06/12/2019,114,22,-6.51,45,0,0,,0,0,0
929,4,930,A3F2,1,sphere,2.25,2.25,-6.7,1,932,933,06/12/2019,114,22,-6.51,75,0,0,,0,0,0
930,5,931,A3F2,0.5,sphere,3.75,3.75,-6.7,1,932,933,06/12/2019,114,22,-6.51,90,0,0,,0,0,0
931,6,932,A3,,,,,,,,933,06/12/2019,114,22,-6.51,,0,0,,,,
932,7,933,,,,,,,,,,06/12/2019,114,22,-6.51,,,,,,,
933,8,934,A3F2,1.5,sphere,2.25,-3.75,-6.5,1,938,933,06/12/2019,114,22,-6.51,180,0.5,0,,0,0,0
934,9,935,A3F2,1,sphere,2.25,-3.75,-6.7,1,938,933,06/12/2019,114,22,-6.51,210,0.5,0,,0,0,0
935,10,936,A3F2,0.5,sphere,-0.75,3.75,-6.7,1,938,933,06/12/2019,114,22,-6.51,225,0.5,0,,0,0,0
936,11,937,A3F2,0.5,sphere,-2.25,-2.25,-6.7,1,938,933,06/12/2019,114,22,-6.51,165,0.5,0,,0,0,0
937,12,938,A3,,,,,,,,933,06/12/2019,114,22,-6.51,,0.5,0,,,,
938,1,939,A14F14,1.5,sphere,2.25,-3.75,-6.5,4,943,944,07/12/2019,115,22,-6.51,45,0,0,,0,0,0
939,2,940,A14F14,1,sphere,-3,-0.75,-6.7,4,943,944,07/12/2019,115,22,-6.51,15,0,0,,0,0,0
940,3,941,A14F14,1,sphere,-2.25,-3.75,-6.7,4,943,944,07/12/2019,115,22,-6.51,-30,0,0,,0,0,0
941,4,942,A14F14,0.5,sphere,-0.75,-3.75,-6.7,4,943,944,07/12/2019,115,22,-6.51,-45,0,0,,0,0,0
942,5,943,A14,,,,,,,,944,07/12/2019,115,22,-6.51,,0,0,,,,
943,6,944,,,,,,,,,,07/12/2019,115,22,-6.51,,,,,,,
944,7,945,A14F14,1.5,sphere,0.75,-4.5,-6.5,4,949,944,07/12/2019,115,22,-6.51,225,0.5,0,,0,0,0
945,8,946,A14F14,1.5,sphere,3.75,-0.75,-6.5,4,949,944,07/12/2019,115,22,-6.51,180,0.5,0,,-0.5,0,0
946,9,947,A14F14,1,sphere,3.75,-2.25,-6.7,4,949,944,07/12/2019,115,22,-6.51,195,0.5,0,,0,0,0
947,10,948,A14F14,0.5,sphere,0.75,-5.25,-6.7,4,949,944,07/12/2019,115,22,-6.51,210,0.5,0,,0,0,0
948,11,949,A14,,,,,,,,944,07/12/2019,115,22,-6.51,,0.5,0,,,,
949,1,950,A14F14,1.5,sphere,0.25,1.25,-5,4,953,954,07/12/2019,116,22,-6.51,0,0,0,,0,0,1
950,2,951,A14F14,1,sphere,-0.5,-2.75,-5,4,953,954,07/12/2019,116,22,-6.51,15,0,0,,0,0,1
951,3,952,A14F14,0.5,sphere,0.75,1.5,-5.5,4,953,954,07/12/2019,116,22,-6.51,30,0,0,,0,0,1
952,4,953,A14,,,,,,,,954,07/12/2019,116,22,-6.51,,0,0,,,,
953,5,954,,,,,,,,,,07/12/2019,116,22,-6.51,,,,,,,
954,6,955,A14F14,1.5,sphere,-0.5,2.25,-5,4,958,954,07/12/2019,116,22,-6.51,180,-0.5,0,,0,0,1
955,7,956,A14F14,1,sphere,0,2.25,-5,4,958,954,07/12/2019,116,22,-6.51,195,-0.5,0,,0,0,1
956,8,957,A14F14,0.5,sphere,1,2.5,-5.5,4,958,954,07/12/2019,116,22,-6.51,210,-0.5,0,,0,0,1
957,9,958,A14,,,,,,,,954,07/12/2019,116,22,-6.51,,-0.5,0,,,,
958,1,959,A16F14,1.5,sphere,2.25,-3.75,-6.5,3,963,964,07/12/2019,117,22,-6.51,30,0,0,,0,0,0
959,2,960,A16F14,1,sphere,-2.25,3.75,-6.7,3,963,964,07/12/2019,117,22,-6.51,15,0,0,,0,0,0
960,3,961,A16F14,1,sphere,0.75,-5.25,-6.7,3,963,964,07/12/2019,117,22,-6.51,45,0,0,,0,0,0
961,4,962,A16F14,0.5,sphere,-2.25,-3.75,-6.7,3,963,964,07/12/2019,117,22,-6.51,-15,0,0,,0,0,0
962,5,963,A16,,,,,,,,964,07/12/2019,117,22,-6.51,,0,0,,,,
963,6,964,,,,,,,,,,07/12/2019,117,22,-6.51,,,,,,,
964,7,965,A16F14,1.5,sphere,2.25,-5.25,-6.5,3,969,964,07/12/2019,117,22,-6.51,195,0.5,0,,0,0,0
965,8,966,A16F14,1.5,sphere,0.75,3.75,-6.5,3,969,964,07/12/2019,117,22,-6.51,150,0.5,0,,0,0,0
966,9,967,A16F14,1,sphere,2.25,3.75,-6.7,3,969,964,07/12/2019,117,22,-6.51,165,0.5,0,,0,0,0
967,10,968,A16F14,0.5,sphere,3.75,2.25,-6.7,3,969,964,07/12/2019,117,22,-6.51,180,0.5,0,,0,0,0
968,11,969,A16,,,,,,,,964,07/12/2019,117,22,-6.51,,0.5,0,,,,
969,1,970,A16F14,1.5,sphere,1,1.5,-5,3,973,974,07/12/2019,118,22,-6.51,15,0.5,0,,0,0,1
970,2,971,A16F14,1,sphere,0.75,1.5,-5,3,973,974,07/12/2019,118,22,-6.51,30,0.5,0,,0,0,1
971,3,972,A16F14,0.5,sphere,0.75,0.75,-5.5,3,973,974,07/12/2019,118,22,-6.51,45,0.5,0,,0,0,1
972,4,973,A16,,,,,,,,974,07/12/2019,118,22,-6.51,,0.5,0,,,,
973,5,974,,,,,,,,,,07/12/2019,118,22,-6.51,,,,,,,
974,6,975,A16F14,1.5,sphere,0.25,-0.5,-5,3,978,974,07/12/2019,118,22,-6.51,195,0,0,,0,0,1
975,7,976,A16F14,1,sphere,-0.25,-1,-5,3,978,974,07/12/2019,118,22,-6.51,210,0,0,,0,0,1
976,8,977,A16F14,0.5,sphere,1.75,-0.75,-5.5,3,978,974,07/12/2019,118,22,-6.51,165,0,0,,0,0,1
977,9,978,A16,,,,,,,,974,07/12/2019,118,22,-6.51,,0,0,,,,
978,1,979,A15F14,1.5,sphere,-3.75,-2.25,-6.5,3,983,984,07/12/2019,119,22,-6.51,0,0,0,,0,0,0
979,2,980,A15F14,1,sphere,-3.75,-0.75,-6.7,3,983,984,07/12/2019,119,22,-6.51,15,0,0,,0,0,0
980,3,981,A15F14,1,sphere,-0.75,3.25,-6.7,3,983,984,07/12/2019,119,22,-6.51,45,0,0,,0,0,0
981,4,982,A15F14,0.5,sphere,-0.75,3.75,-6.7,3,983,984,07/12/2019,119,22,-6.51,60,0,0,,0,0,0
982,5,983,A15,,,,,,,,984,07/12/2019,119,22,-6.51,,0,0,,,,
983,6,984,,,,,,,,,,07/12/2019,119,22,-6.51,,,,,,,
984,7,985,A15F14,1.5,sphere,-2.25,-2.25,-6.5,3,989,984,07/12/2019,119,22,-6.51,180,-0.5,0,,0.5,0,0
985,8,986,A15F14,1.5,sphere,-2.25,0.75,-6.5,3,989,984,07/12/2019,119,22,-6.51,195,-0.5,0,,0.5,0,0
986,9,987,A15F14,1,sphere,3.75,-0.75,-6.7,3,989,984,07/12/2019,119,22,-6.51,195,-0.5,0,,0,0,0
987,10,988,A15F14,0.5,sphere,3.75,-0.75,-6.7,3,989,984,07/12/2019,119,22,-6.51,195,-0.5,0,,0,0,0
988,11,989,A15,,,,,,,,984,07/12/2019,119,22,-6.51,,-0.5,0,,,,
989,1,990,A15F14,1.5,sphere,0.75,-0.75,-5,3,993,994,07/12/2019,120,22,-6.51,180,0,0,,0,0,1
990,2,991,A15F14,1,sphere,1.25,1.75,-5,3,993,994,07/12/2019,120,22,-6.51,195,0,0,,0,0,1
991,3,992,A15F14,0.5,sphere,0.75,-0.75,-5.5,3,993,994,07/12/2019,120,22,-6.51,210,0,0,,0,0,1
992,4,993,A15,,,,,,,,994,07/12/2019,120,22,-6.51,,0,0,,,,
993,5,994,,,,,,,,,,07/12/2019,120,22,-6.51,,,,,,,
994,6,995,A15F14,1.5,sphere,0.75,1.5,-5,3,998,994,07/12/2019,120,22,-6.51,0,0,0,,0,0,1
995,7,996,A15F14,1,sphere,-0.75,-2.75,-5,3,998,994,07/12/2019,120,22,-6.51,15,0,0,,0,0,1
996,8,997,A15F14,0.5,sphere,-0.75,-2.25,-5.5,3,998,994,07/12/2019,120,22,-6.51,30,0,0,,0,0,1
997,9,998,A15,,,,,,,,994,07/12/2019,120,22,-6.51,,0,0,,,,
998,1,999,A11F3,1.5,sphere,0.75,-3.75,-6.5,2,1003,1004,09/12/2019,121,22,-6.51,30,0,0,,0,1.5,0
999,2,1000,A11F3,1,sphere,-0.75,-3.75,-6.7,2,1003,1004,09/12/2019,121,22,-6.51,45,0,0,,0,1.5,0
1000,3,1001,A11F3,1,sphere,-0.75,0.75,-6.7,2,1003,1004,09/12/2019,121,22,-6.51,45,0,0,,2,0,0
1001,4,1002,A11F3,0.5,sphere,0.75,-3.75,-6.7,2,1003,1004,09/12/2019,121,22,-6.51,45,0,0,,0,1.5,0
1002,5,1003,A11,,,,,,,,1004,09/12/2019,121,22,-6.51,,0,0,,,,
1003,6,1004,,,,,,,,,,09/12/2019,121,22,-6.51,,,,,,,
1004,7,1005,A11F3,1.5,sphere,0.75,-2.25,-6.5,2,1009,1004,09/12/2019,121,22,-6.51,210,0.5,0,,0,1.5,0
1005,8,1006,A11F3,1,sphere,0.75,-2.25,-6.7,2,1009,1004,09/12/2019,121,22,-6.51,210,0.5,0,,0,1.5,0
1006,9,1007,A11F3,1,sphere,-0.75,-3.75,-6.7,2,1009,1004,09/12/2019,121,22,-6.51,225,0.5,0,,0,1.5,0
1007,10,1008,A11F3,0.5,sphere,-0.75,-2.25,-6.7,2,1009,1004,09/12/2019,121,22,-6.51,240,0.5,0,,0,1.5,0
1008,11,1009,A11,,,,,,,,1004,09/12/2019,121,22,-6.51,,0.5,0,,,,
1009,1,1010,A11F3,1.5,sphere,-0.75,-2.25,-6.5,2,1013,1014,09/12/2019,122,22,-6.51,-15,0,0.5,,0,0,0
1010,2,1011,A11F3,1,sphere,-0.75,-0.75,-6.7,2,1013,1014,09/12/2019,122,22,-6.51,-30,0,0.5,,0,1.5,0
1011,3,1012,A11F3,0.5,sphere,-0.75,-0.75,-6.7,2,1013,1014,09/12/2019,122,22,-6.51,-30,0,0.5,,0,1.5,0
1012,4,1013,A11,,,,,,,,1014,09/12/2019,122,22,-6.51,,0,0.5,,,,
1013,5,1014,,,,,,,,,,09/12/2019,122,22,-6.51,,,,,,,
1014,6,1015,A11F3,1.5,sphere,1.75,-2.25,-6.5,2,1018,1014,09/12/2019,122,22,-6.51,210,0,0,,0,1.5,0
1015,7,1016,A11F3,1,sphere,1.75,-2.25,-6.7,2,1018,1014,09/12/2019,122,22,-6.51,210,0,0,,0,1.5,0
1016,8,1017,A11F3,0.5,sphere,1.75,-2.25,-6.7,2,1018,1014,09/12/2019,122,22,-6.51,210,0,0,,0,1.5,0
1017,9,1018,A11,,,,,,,,1014,09/12/2019,122,22,-6.51,,0,0,,,,
